Date,Adj Close,Close,High,Low,Open,Volume
2023-12-11,1215.02,1229.68,1233.8,1226.2,1228.0,7066138
2023-12-12,1197.58,1212.03,1232.47,1210.07,1230.0,9197124
2023-12-13,1202.47,1216.97,1219.18,1203.15,1211.0,10031182
2023-12-14,1217.39,1232.07,1237.47,1221.32,1227.0,16972354
2023-12-15,1232.93,1247.8,1250.0,1235.03,1239.0,15932152
2023-12-18,1245.48,1260.5,1267.45,1245.47,1247.8,14165188
2023-12-19,1263.81,1279.05,1286.95,1262.6,1277.5,16820604
2023-12-20,1248.52,1263.57,1299.43,1260.0,1285.53,17736722
2023-12-21,1266.01,1281.28,1286.75,1259.12,1263.5,13765454
2023-12-22,1267.24,1282.53,1290.45,1273.82,1279.8,16541784
2023-12-26,1273.67,1289.03,1295.97,1281.35,1284.0,7465664
2023-12-27,1278.01,1293.43,1299.95,1286.55,1291.0,9204156
2023-12-28,1287.25,1302.78,1306.0,1293.43,1294.9,12302636
2023-12-29,1277.07,1292.47,1307.0,1289.65,1305.55,10864584
2024-01-01,1279.69,1295.12,1303.43,1286.57,1290.28,4030540
2024-01-02,1290.29,1305.85,1307.5,1286.5,1292.5,7448800
2024-01-03,1276.26,1291.65,1317.0,1288.6,1305.0,9037536
2024-01-04,1282.85,1298.32,1304.93,1289.55,1294.0,9612778
2024-01-05,1288.31,1303.85,1309.93,1299.0,1301.45,8086406
2024-01-08,1278.26,1293.68,1315.97,1284.47,1305.0,7734652
2024-01-09,1274.88,1290.25,1303.4,1288.6,1300.0,5403074
2024-01-10,1309.26,1325.05,1329.5,1287.53,1288.5,11102740
2024-01-11,1343.7,1359.9,1362.5,1328.5,1329.5,23725852
2024-01-12,1354.39,1370.72,1373.32,1345.75,1359.9,15012164
2024-01-15,1377.51,1394.12,1396.45,1366.0,1375.0,8610594
2024-01-16,1358.25,1374.62,1396.3,1370.5,1389.97,9069024
2024-01-17,1345.35,1361.57,1386.28,1355.03,1359.5,12197382
2024-01-18,1351.65,1367.95,1371.0,1351.25,1351.4,10279438
2024-01-19,1351.16,1367.45,1376.0,1359.0,1376.0,10422704
2024-01-23,1312.74,1328.57,1371.75,1322.55,1371.75,20055420
2024-01-24,1327.86,1343.88,1349.5,1323.93,1335.22,21919128
2024-01-25,1336.95,1353.07,1364.15,1335.2,1342.95,11808872
2024-01-29,1430.8,1448.05,1452.5,1360.18,1364.5,23893438
2024-01-30,1390.85,1407.62,1459.97,1404.43,1459.95,14093978
2024-01-31,1409.63,1426.62,1434.25,1402.5,1404.0,15130226
2024-02-01,1409.65,1426.65,1443.35,1418.05,1435.0,13349362
2024-02-02,1440.33,1457.7,1474.9,1433.18,1433.18,19652588
2024-02-05,1421.88,1439.03,1470.5,1431.53,1460.75,8814432
2024-02-06,1410.79,1427.8,1441.85,1419.82,1441.85,9047984
2024-02-07,1424.97,1442.15,1449.5,1429.25,1435.93,9296568
2024-02-08,1432.85,1450.12,1459.47,1427.53,1450.0,14694634
2024-02-09,1443.34,1460.75,1471.97,1450.95,1454.0,12556798
2024-02-12,1435.04,1452.35,1461.0,1442.35,1460.75,6674430
2024-02-13,1447.64,1465.1,1479.0,1454.0,1455.5,7715594
2024-02-14,1463.72,1481.38,1483.65,1457.5,1457.5,7117888
2024-02-15,1453.08,1470.6,1484.72,1466.53,1483.35,10006782
2024-02-16,1443.17,1460.57,1477.0,1458.55,1476.47,9767498
2024-02-19,1456.44,1474.0,1479.5,1453.53,1462.05,6729828
2024-02-20,1453.5,1471.03,1475.5,1461.8,1475.03,7117496
2024-02-21,1450.21,1467.7,1488.53,1457.55,1474.0,12720292
2024-02-22,1464.09,1481.75,1484.95,1458.0,1468.15,18493728
2024-02-23,1475.83,1493.62,1497.55,1483.35,1489.5,14438584
2024-02-26,1469.6,1487.32,1494.53,1482.5,1493.55,7513106
2024-02-27,1467.95,1485.65,1499.95,1478.05,1483.03,10826044
2024-02-28,1438.28,1455.62,1491.28,1450.18,1483.0,8647950
2024-02-29,1443.39,1460.8,1478.97,1454.53,1465.0,23628976
2024-03-01,1474.35,1492.12,1500.0,1462.5,1463.5,12132926
2024-03-04,1489.44,1507.4,1512.45,1487.22,1490.47,10024420
2024-03-05,1482.32,1500.2,1507.4,1486.05,1505.78,7107668
2024-03-06,1485.09,1503.0,1509.0,1478.5,1493.45,7805676
2024-03-07,1461.3,1478.93,1503.1,1475.55,1502.97,8315726
2024-03-11,1449.12,1466.6,1489.0,1463.5,1489.0,11277130
2024-03-12,1457.84,1475.43,1488.0,1465.03,1466.6,9432678
2024-03-13,1415.11,1432.18,1483.1,1427.78,1479.78,13522134
2024-03-14,1414.42,1431.47,1448.53,1425.5,1439.7,18571102
2024-03-15,1401.33,1418.22,1433.22,1412.9,1425.95,19223818
2024-03-18,1422.32,1439.47,1441.72,1416.53,1420.0,9169392
2024-03-19,1408.27,1425.25,1437.6,1417.25,1428.75,8275764
2024-03-20,1426.55,1443.75,1445.0,1424.03,1427.95,8488806
2024-03-21,1433.69,1450.97,1457.9,1444.68,1452.53,13006936
2024-03-22,1437.69,1455.03,1460.0,1447.35,1449.97,19527608
2024-03-26,1424.4,1441.57,1452.4,1439.0,1445.0,11415906
2024-03-27,1475.06,1492.85,1500.0,1447.0,1448.0,16326644
2024-03-28,1468.15,1485.85,1505.95,1478.65,1492.88,21854364
2024-04-01,1467.08,1484.78,1493.97,1482.5,1492.47,5013880
2024-04-02,1469.23,1486.95,1494.0,1475.0,1484.0,8910166
2024-04-03,1454.07,1471.6,1484.45,1468.9,1482.07,7008292
2024-04-04,1445.49,1462.93,1479.75,1450.0,1479.75,14490272
2024-04-05,1442.7,1460.1,1470.8,1456.0,1460.88,7442298
2024-04-08,1468.27,1485.97,1490.97,1461.0,1462.97,8357118
2024-04-09,1446.21,1463.65,1489.8,1462.5,1489.0,7071414
2024-04-10,1461.95,1479.57,1487.0,1466.35,1466.35,9138330
2024-04-12,1449.67,1467.15,1486.47,1463.07,1475.88,15551012
2024-04-15,1447.37,1464.82,1482.12,1446.32,1461.0,12902062
2024-04-16,1448.28,1465.75,1471.18,1450.93,1453.35,9366184
2024-04-18,1446.88,1464.32,1486.0,1459.35,1463.5,19005692
2024-04-19,1452.61,1470.12,1474.0,1443.03,1456.78,15741778
2024-04-22,1462.22,1479.85,1482.82,1467.8,1472.45,10350362
2024-04-23,1441.94,1459.32,1493.5,1455.55,1479.0,14605554
2024-04-24,1432.9,1450.18,1468.55,1449.5,1463.5,10462776
2024-04-25,1442.58,1459.97,1467.97,1441.5,1442.5,15943926
2024-04-26,1435.24,1452.55,1465.0,1450.0,1463.95,9413848
2024-04-29,1447.57,1465.03,1467.9,1450.0,1450.0,7247974
2024-04-30,1449.52,1467.0,1483.07,1462.88,1468.0,11474262
2024-05-02,1449.08,1466.55,1477.32,1464.12,1472.0,14512646
2024-05-03,1416.91,1434.0,1474.95,1416.15,1471.0,17226958
2024-05-06,1402.61,1419.53,1440.0,1418.0,1435.5,7394208
2024-05-07,1384.78,1401.47,1420.75,1392.0,1415.97,14517472
2024-05-08,1401.65,1418.55,1432.95,1397.5,1397.5,9439002
2024-05-09,1377.51,1394.12,1423.75,1390.0,1413.0,11009612
2024-05-10,1390.65,1407.43,1410.0,1388.07,1396.75,10505096
2024-05-13,1385.99,1402.7,1406.97,1384.0,1399.9,8456620
2024-05-14,1403.15,1420.07,1427.07,1400.03,1400.97,7188300
2024-05-15,1399.4,1416.28,1429.97,1413.03,1420.5,5046534
2024-05-16,1408.37,1425.35,1427.5,1398.03,1418.55,14711774
2024-05-17,1418.59,1435.7,1437.2,1413.25,1423.05,10916476
2024-05-21,1419.01,1436.12,1441.82,1425.6,1425.6,11176128
2024-05-22,1443.25,1460.65,1468.78,1436.28,1436.28,10281604
2024-05-23,1468.34,1486.05,1492.22,1455.0,1458.55,14608260
2024-05-24,1462.61,1480.25,1488.5,1476.1,1483.62,7094776
2024-05-27,1448.78,1466.25,1484.9,1461.55,1480.22,6629010
2024-05-28,1438.85,1456.2,1478.5,1452.75,1468.0,7820162
2024-05-29,1423.61,1440.78,1458.0,1438.45,1446.5,7383556
2024-05-30,1407.87,1424.85,1440.4,1420.1,1435.5,13206858
2024-05-31,1413.36,1430.4,1442.25,1422.25,1431.3,31069832
2024-06-03,1492.33,1510.32,1514.5,1459.0,1483.0,21527942
2024-06-04,1380.63,1397.28,1498.05,1359.3,1498.05,36709098
2024-06-05,1403.82,1420.75,1431.15,1384.1,1422.0,17464890
2024-06-06,1414.54,1431.6,1443.7,1421.35,1435.0,17855722
2024-06-07,1452.43,1469.95,1472.0,1426.5,1428.5,18558696
2024-06-10,1453.87,1471.4,1493.35,1468.07,1469.95,9251760
2024-06-11,1439.32,1456.68,1473.68,1454.68,1469.0,11774902
2024-06-12,1445.89,1463.32,1476.0,1455.18,1457.5,10081742
2024-06-13,1447.79,1465.25,1472.25,1460.1,1472.0,9181160
2024-06-14,1459.94,1477.55,1479.68,1457.22,1470.0,8157998
2024-06-18,1463.38,1481.03,1487.4,1471.35,1487.35,7196766
2024-06-19,1441.27,1458.65,1487.5,1456.0,1487.5,8725874
2024-06-20,1456.14,1473.7,1482.85,1450.1,1459.0,16113776
2024-06-21,1436.87,1454.2,1474.7,1440.57,1473.62,31170360
2024-06-24,1424.3,1441.47,1449.5,1437.5,1445.53,8878386
2024-06-25,1436.82,1454.15,1455.93,1441.0,1443.0,7045386
2024-06-26,1495.98,1514.03,1518.97,1445.12,1446.05,22014882
2024-06-27,1512.31,1530.55,1537.5,1506.0,1513.75,28383030
2024-06-28,1546.75,1565.4,1581.0,1531.03,1531.03,28957336
2024-07-01,1541.56,1560.15,1579.4,1555.68,1562.53,7724306
2024-07-02,1546.53,1565.18,1573.5,1557.0,1569.5,7749246
2024-07-03,1533.93,1552.43,1575.0,1542.78,1566.32,9049620
2024-07-04,1535.51,1554.03,1567.5,1550.8,1557.0,6837176
2024-07-05,1569.7,1588.62,1598.5,1548.0,1553.82,12269710
2024-07-08,1581.82,1600.9,1608.8,1582.53,1589.0,9500806
2024-07-09,1571.33,1590.28,1600.5,1580.5,1597.6,6960002
2024-07-10,1565.35,1584.22,1597.5,1563.15,1595.0,7134578
2024-07-11,1561.82,1580.65,1604.25,1570.5,1587.5,11940946
2024-07-12,1577.7,1596.72,1605.15,1574.5,1584.5,12924784
2024-07-15,1578.19,1597.22,1605.85,1585.5,1604.45,5329688
2024-07-16,1557.47,1576.25,1600.0,1569.12,1593.5,9386838
2024-07-18,1567.77,1586.68,1593.9,1557.82,1576.0,12298374
2024-07-19,1536.62,1555.15,1589.97,1552.8,1586.0,13140390
2024-07-22,1482.79,1500.68,1537.5,1499.28,1537.25,19674376
2024-07-23,1470.17,1487.9,1505.75,1463.0,1501.0,18052044
2024-07-24,1477.88,1495.7,1509.5,1476.4,1485.0,11913362
2024-07-25,1474.62,1492.4,1500.47,1477.07,1481.0,12519876
2024-07-26,1491.04,1509.03,1512.43,1490.35,1492.4,9859940
2024-07-29,1501.99,1520.1,1527.5,1511.78,1511.95,7538550
2024-07-30,1495.12,1513.15,1525.0,1510.0,1517.03,8228208
2024-07-31,1487.49,1505.43,1510.45,1501.15,1504.0,10057346
2024-08-01,1497.24,1515.3,1518.0,1504.3,1512.0,10764222
2024-08-02,1481.46,1499.32,1509.32,1493.28,1505.0,10268248
2024-08-05,1430.08,1447.32,1483.9,1433.25,1480.0,17046704
2024-08-06,1438.7,1456.05,1477.5,1451.32,1455.15,10236186
2024-08-07,1447.37,1464.82,1472.5,1461.5,1469.0,8174568
2024-08-08,1431.86,1449.12,1465.0,1445.93,1457.53,12387192
2024-08-09,1456.73,1474.3,1476.5,1456.0,1460.0,6249776
2024-08-12,1443.22,1460.62,1473.0,1457.75,1470.0,8184584
2024-08-13,1446.19,1463.62,1470.07,1458.0,1460.75,6265064
2024-08-14,1444.43,1461.85,1472.0,1453.7,1463.55,6267466
2024-08-16,1460.59,1478.2,1480.4,1458.05,1468.65,9416902
2024-08-19,1475.66,1488.4,1498.3,1480.5,1482.5,13797742
2024-08-20,1483.14,1495.95,1503.93,1490.03,1497.22,8411808
2024-08-21,1485.84,1498.68,1507.88,1490.0,1493.25,7769996
2024-08-22,1485.3,1498.12,1506.5,1490.65,1503.0,10445782
2024-08-23,1487.13,1499.97,1511.32,1498.43,1503.75,9249654
2024-08-26,1499.65,1512.6,1523.0,1503.0,1506.97,8816114
2024-08-27,1487.6,1500.45,1513.47,1499.45,1510.5,6251156
2024-08-28,1485.47,1498.3,1507.47,1493.0,1505.0,9610286
2024-08-29,1507.9,1520.93,1537.0,1494.0,1503.1,38335358
2024-08-30,1496.7,1509.62,1539.72,1503.32,1534.0,41620730
2024-09-02,1503.27,1516.25,1526.8,1506.62,1510.88,11240852
2024-09-03,1496.2,1509.12,1523.0,1507.5,1521.25,10923800
2024-09-04,1501.58,1514.55,1517.5,1499.5,1500.7,11983304
2024-09-05,1480.19,1492.97,1525.78,1487.05,1519.05,16264168
2024-09-06,1452.28,1464.82,1497.0,1461.62,1492.5,19394228
2024-09-09,1449.93,1462.45,1469.93,1455.6,1466.5,9010298
2024-09-10,1449.01,1461.53,1472.05,1457.57,1460.5,10768260
2024-09-11,1439.07,1451.5,1468.75,1447.55,1463.05,9760202
2024-09-12,1467.13,1479.8,1486.0,1445.88,1457.0,22349376
2024-09-13,1460.02,1472.62,1483.15,1469.5,1476.4,8711328
2024-09-16,1458.75,1471.35,1480.9,1464.75,1477.55,5481774
2024-09-17,1459.69,1472.3,1477.47,1466.62,1474.0,5935328
2024-09-18,1450.92,1463.45,1482.0,1460.55,1470.0,8574714
2024-09-19,1457.09,1469.68,1476.5,1455.55,1466.25,16955902
2024-09-20,1473.2,1485.93,1495.0,1471.38,1474.0,30897320
2024-09-23,1480.59,1493.38,1501.5,1488.95,1491.0,8832314
2024-09-24,1476.62,1489.38,1500.5,1487.88,1488.5,17137444
2024-09-25,1481.16,1493.95,1496.5,1480.2,1483.9,7069002
2024-09-26,1485.12,1497.95,1504.0,1488.05,1490.65,18818998
2024-09-27,1513.11,1526.18,1533.47,1492.0,1499.0,20597478
2024-09-30,1463.93,1476.57,1524.97,1474.4,1519.4,27008814
2024-10-01,1452.28,1464.82,1487.95,1462.82,1480.65,16431642
2024-10-03,1394.93,1406.97,1449.4,1402.07,1436.57,37757294
2024-10-04,1374.65,1386.53,1417.35,1381.78,1403.93,37072876
2024-10-07,1358.99,1370.72,1396.5,1361.38,1393.5,22181340
2024-10-08,1385.39,1397.35,1401.0,1365.1,1372.97,17020808
2024-10-09,1362.83,1374.6,1400.97,1372.5,1397.53,14310610
2024-10-10,1359.31,1371.05,1386.0,1369.43,1380.03,22358646
2024-10-11,1360.35,1372.1,1383.28,1368.82,1370.0,7980122
2024-10-14,1360.77,1372.53,1380.07,1368.25,1379.45,12221432
2024-10-15,1332.52,1344.03,1371.7,1340.7,1358.53,33762794
2024-10-16,1342.48,1354.07,1364.0,1337.62,1340.0,20034438
2024-10-17,1344.81,1356.43,1368.45,1352.05,1365.7,15543660
2024-10-18,1347.66,1359.3,1368.43,1341.32,1352.18,12082452
2024-10-21,1357.48,1369.2,1374.0,1357.72,1367.12,14067408
2024-10-22,1331.85,1343.35,1376.0,1340.22,1369.2,15831960
2024-10-23,1327.06,1338.53,1357.47,1335.0,1337.5,17214742
2024-10-24,1328.33,1339.8,1343.7,1323.12,1335.28,22155934
2024-10-25,1316.48,1327.85,1344.35,1322.0,1343.5,18597496
2024-10-28,1322.93,1334.35,1353.0,1322.1,1337.0,10824350
2024-10-29,1328.53,1340.0,1343.2,1320.3,1328.1,12008361
2024-10-30,1332.39,1343.9,1350.0,1325.35,1335.0,11984423
2024-10-31,1320.65,1332.05,1343.0,1326.15,1340.0,9331650
2024-11-01,1327.19,1338.65,1341.95,1333.0,1333.05,2127335
2024-11-04,1291.0,1302.15,1340.0,1285.1,1337.85,19796890
2024-11-05,1294.12,1305.3,1309.55,1286.15,1293.0,16267479
2024-11-06,1314.0,1325.35,1328.3,1300.2,1310.0,21625209
2024-11-07,1294.47,1305.65,1324.0,1302.6,1324.0,9611974
2024-11-08,1272.76,1283.75,1301.65,1275.0,1297.65,19814406
2024-11-11,1261.8,1272.7,1286.0,1267.0,1278.95,9056552
2024-11-12,1263.34,1274.25,1289.3,1267.5,1275.55,10671091
2024-11-13,1241.33,1252.05,1275.45,1249.5,1270.25,14633633
2024-11-14,1256.75,1267.6,1272.6,1251.1,1253.6,12612633
2024-11-18,1249.96,1260.75,1272.9,1243.9,1267.6,13620611
2024-11-19,1231.02,1241.65,1281.5,1235.15,1260.75,14183746
2024-11-21,1212.53,1223.0,1243.95,1217.25,1241.65,19433843
2024-11-22,1254.57,1265.4,1268.85,1222.45,1229.4,20471957
2024-11-25,1275.98,1287.0,1304.45,1282.45,1290.0,28923341
2024-11-26,1284.61,1295.7,1297.85,1284.2,1294.95,9247557
2024-11-27,1282.13,1293.2,1303.85,1286.0,1293.5,9572746
2024-11-28,1259.92,1270.8,1296.6,1269.05,1289.95,15027412
2024-11-29,1281.14,1292.2,1299.5,1275.25,1280.0,13202307
2024-12-02,1297.94,1309.15,1311.35,1277.05,1288.0,11024152
2024-12-03,1311.97,1323.3,1326.8,1307.0,1317.0,16869482
2024-12-04,1297.74,1308.95,1328.4,1304.05,1326.0,19608540
2024-12-05,1310.73,1322.05,1329.95,1306.15,1314.35,16858723
2024-12-06,1300.32,1311.55,1323.9,1310.0,1323.9,9037514
2024-12-09,1284.06,1295.15,1315.0,1293.1,1303.0,14650002
2024-12-10,1273.85,1284.85,1294.9,1280.2,1289.25,16043729
2024-12-11,1267.26,1278.2,1290.0,1276.05,1285.0,11724373
2024-12-12,1252.09,1262.9,1278.2,1260.6,1270.0,20906813
2024-12-13,1261.95,1272.85,1275.2,1239.6,1260.0,28630222
2024-12-16,1257.44,1268.3,1281.0,1266.55,1275.0,9486781
2024-12-17,1234.64,1245.3,1263.9,1242.8,1261.05,17462791
2024-12-18,1242.52,1253.25,1259.95,1240.65,1240.65,12670179
2024-12-19,1219.91,1230.45,1244.9,1229.0,1239.0,14244653
2024-12-20,1194.98,1205.3,1239.5,1201.5,1224.0,20312896
2024-12-23,1211.83,1222.3,1227.2,1213.2,1215.0,10052824
2024-12-24,1212.28,1222.75,1233.55,1221.0,1222.3,6734917
2024-12-26,1206.13,1216.55,1227.7,1214.25,1224.25,10016178
2024-12-27,1210.6,1221.05,1227.9,1217.0,1218.3,7000397
2024-12-30,1200.33,1210.7,1223.2,1208.1,1216.4,8818766
2024-12-31,1205.04,1215.45,1219.1,1206.15,1208.0,6405475
2025-01-01,1210.79,1221.25,1226.3,1211.6,1214.85,5892590
2025-01-02,1231.17,1241.8,1244.45,1220.0,1221.25,15486276
2025-01-03,1240.44,1251.15,1262.05,1235.5,1243.9,15521102
2025-01-06,1207.57,1218.0,1262.0,1215.0,1253.95,14816766
2025-01-07,1230.23,1240.85,1244.5,1221.25,1222.0,10070505
2025-01-08,1254.66,1265.5,1271.05,1245.35,1249.0,19346579
2025-01-09,1244.01,1254.75,1269.75,1248.05,1267.0,12794704
2025-01-10,1231.27,1241.9,1256.75,1236.0,1253.85,8120332
2025-01-13,1229.23,1239.85,1245.25,1226.4,1230.0,13764861
2025-01-14,1228.14,1238.75,1253.35,1227.25,1244.1,13095266
2025-01-15,1241.48,1252.2,1257.0,1241.85,1244.95,9578856
2025-01-16,1255.61,1266.45,1275.0,1251.3,1258.9,14117603
2025-01-17,1291.2,1302.35,1326.0,1285.0,1322.25,29366277
2025-01-20,1294.27,1305.45,1316.0,1300.25,1316.0,14040244
2025-01-21,1262.79,1273.7,1313.0,1270.2,1310.5,14562976
2025-01-22,1266.17,1277.1,1282.9,1268.7,1278.3,10273590
2025-01-23,1252.83,1263.65,1277.35,1261.6,1270.0,8720682
2025-01-24,1235.63,1246.3,1273.0,1243.5,1266.0,14235970
2025-01-27,1218.82,1229.35,1240.45,1220.0,1239.1,9536019
2025-01-28,1223.83,1234.4,1244.75,1218.5,1238.0,10568025
2025-01-29,1224.92,1235.5,1242.75,1228.05,1236.0,5928156
2025-01-30,1242.32,1253.05,1257.0,1232.4,1235.55,9269259
2025-01-31,1254.27,1265.1,1267.0,1249.0,1255.85,6584612
2025-02-01,1253.77,1264.6,1270.55,1241.0,1265.1,7118453
2025-02-03,1235.23,1245.9,1256.0,1237.55,1251.0,9252345
2025-02-04,1274.2,1285.2,1288.8,1246.6,1248.05,16691069
2025-02-05,1267.26,1278.2,1290.5,1276.7,1282.65,10112028
2025-02-06,1270.58,1281.55,1288.0,1270.35,1273.7,9956001
2025-02-07,1255.85,1266.7,1283.7,1262.0,1276.15,8764283
2025-02-10,1242.92,1253.65,1266.5,1245.55,1264.5,6970972
2025-02-11,1224.28,1234.85,1264.55,1230.1,1264.55,8859714
2025-02-12,1206.13,1216.55,1226.9,1193.35,1219.45,21131654
2025-02-13,1205.69,1216.1,1228.0,1212.0,1217.05,8511216
2025-02-14,1206.83,1217.25,1224.0,1205.45,1219.0,10298145
2025-02-17,1214.41,1224.9,1227.5,1204.5,1211.1,8166683
2025-02-18,1214.91,1225.4,1229.9,1216.1,1224.85,6673250
2025-02-19,1216.94,1227.45,1232.75,1217.55,1219.5,6217338
2025-02-20,1222.44,1233.0,1239.35,1222.0,1223.95,7795582
2025-02-21,1217.63,1228.15,1240.0,1222.15,1228.7,6904025
2025-02-24,1204.15,1214.55,1223.25,1210.5,1216.55,7172498
2025-02-25,1193.69,1204.0,1221.0,1201.5,1211.0,11552182
2025-02-27,1196.76,1207.1,1215.0,1200.65,1212.8,11509215
2025-02-28,1189.82,1200.1,1217.35,1193.3,1202.0,23007298
2025-03-03,1161.22,1171.25,1206.45,1156.0,1204.0,17944938
2025-03-04,1151.95,1161.9,1174.0,1159.55,1162.2,11377373
2025-03-05,1165.53,1175.6,1183.0,1157.0,1161.0,8664095
2025-03-06,1199.24,1209.6,1213.95,1185.15,1197.0,14468014
2025-03-07,1239.1,1249.8,1254.8,1212.0,1216.0,16474965
2025-03-10,1227.8,1238.4,1258.0,1235.4,1245.0,11931051
2025-03-11,1236.62,1247.3,1249.5,1229.75,1240.0,10089838
2025-03-12,1246.29,1257.05,1263.0,1244.0,1258.0,11977555
2025-03-13,1237.22,1247.9,1264.15,1243.85,1260.05,9505270
2025-03-17,1228.24,1238.85,1257.4,1233.1,1242.15,16640917
2025-03-18,1228.24,1238.85,1238.85,1238.85,1238.85,0
2025-03-19,1236.47,1247.15,1253.25,1238.8,1241.05,16162399
2025-03-20,1258.28,1269.15,1273.0,1250.05,1251.85,15971477
2025-03-21,1265.42,1276.35,1281.0,1270.1,1275.0,21780769
2025-03-24,1290.95,1302.1,1306.0,1284.25,1291.0,20299319
2025-03-25,1274.44,1285.45,1307.7,1282.6,1307.7,13713899
2025-03-26,1262.15,1273.05,1293.8,1268.75,1291.0,12074747
2025-03-27,1267.26,1278.2,1285.0,1271.3,1278.15,15028056
2025-03-28,1264.18,1275.1,1295.75,1269.0,1280.0,18147129
2025-04-01,1241.88,1252.6,1277.9,1249.3,1264.6,12099648
2025-04-02,1240.44,1251.15,1255.55,1243.9,1247.55,10142590
2025-04-03,1238.01,1248.7,1251.8,1233.05,1233.05,7434366
2025-04-04,1194.39,1204.7,1245.45,1193.15,1241.1,17908652
2025-04-07,1155.72,1165.7,1171.25,1114.85,1132.2,22156106
2025-04-08,1172.08,1182.2,1196.6,1163.3,1172.0,19555040
2025-04-09,1175.2,1185.35,1189.8,1168.0,1169.5,10223104
2025-04-11,1208.51,1218.95,1222.65,1195.15,1195.15,11224242
2025-04-15,1229.48,1240.1,1251.0,1237.1,1251.0,13378535
2025-04-16,1228.69,1239.3,1240.9,1229.0,1234.1,8248464
2025-04-17,1263.59,1274.5,1280.2,1227.6,1240.2,15398401
2025-04-21,1284.41,1295.5,1300.9,1267.0,1270.0,10429964
2025-04-22,1280.14,1291.2,1303.9,1286.3,1300.0,13051707
2025-04-23,1288.87,1300.0,1306.0,1285.4,1297.0,10480888
2025-04-24,1290.46,1301.6,1304.5,1290.3,1292.4,10468940
2025-04-25,1289.27,1300.4,1325.2,1288.1,1303.5,14431012
2025-04-28,1357.08,1368.8,1374.6,1320.2,1340.0,31104496
2025-04-29,1387.72,1399.7,1410.9,1370.0,1371.0,32538970
2025-04-30,1392.97,1405.0,1412.4,1369.0,1402.0,25480745
2025-05-02,1407.64,1419.8,1426.7,1409.1,1414.0,13007841
2025-05-05,1419.05,1431.3,1439.5,1426.9,1431.0,12685649
2025-05-06,1408.73,1420.9,1432.0,1410.6,1431.0,14084117
2025-05-07,1393.96,1406.0,1424.4,1402.7,1420.9,13440169
2025-05-08,1394.95,1407.0,1420.8,1398.0,1404.1,16106175
2025-05-09,1365.41,1377.2,1394.8,1374.5,1385.5,13668904
2025-05-12,1424.2,1436.5,1439.0,1400.0,1400.0,10674081
2025-05-13,1403.58,1415.7,1447.7,1412.4,1433.5,11407896
2025-05-14,1412.2,1424.4,1429.9,1415.5,1420.0,5570160
2025-05-15,1441.75,1454.2,1461.4,1412.7,1425.0,20177211
2025-05-16,1443.93,1456.4,1461.0,1447.3,1453.2,9036695
2025-05-19,1428.46,1440.8,1454.6,1438.2,1452.1,6195791
2025-05-20,1412.4,1424.6,1445.0,1421.8,1438.2,11270560
2025-05-21,1416.96,1429.2,1436.2,1418.1,1423.9,6136364
2025-05-22,1397.33,1409.4,1423.8,1396.9,1421.2,12134466
2025-05-23,1414.58,1426.8,1433.8,1406.6,1406.6,6474883
2025-05-26,1422.52,1434.8,1441.0,1425.1,1432.0,4842944
2025-05-27,1409.92,1422.1,1437.0,1413.9,1426.1,12640414
2025-05-28,1400.8,1412.9,1422.6,1410.7,1420.1,5944611
2025-05-29,1405.66,1417.8,1420.0,1408.6,1412.1,13771917
2025-05-30,1408.73,1420.9,1430.6,1409.7,1418.0,13788484
2025-06-02,1401.6,1413.7,1417.5,1395.6,1412.1,8098668
2025-06-03,1393.47,1405.5,1426.5,1403.4,1422.3,11252626
2025-06-04,1411.31,1423.5,1425.7,1406.1,1414.7,8126827
2025-06-05,1430.05,1442.4,1454.7,1423.6,1428.0,13716817
2025-06-06,1431.14,1443.5,1451.5,1437.0,1441.0,8182161
2025-06-09,1436.4,1448.8,1457.5,1445.3,1457.0,7885125
2025-06-10,1426.18,1438.5,1453.9,1436.0,1450.0,7913181
2025-06-11,1436.49,1448.9,1468.6,1443.1,1445.8,8195700
2025-06-12,1429.26,1441.6,1457.0,1434.4,1453.5,8828114
2025-06-13,1415.67,1427.9,1435.5,1414.3,1424.0,9757276
2025-06-16,1425.49,1437.8,1442.4,1424.4,1426.9,8458093
2025-06-17,1418.95,1431.2,1448.0,1425.8,1448.0,10366599
2025-06-18,1417.86,1430.1,1442.8,1425.7,1430.0,6681735
2025-06-19,1421.03,1433.3,1439.9,1425.7,1430.1,10007230
2025-06-20,1453.65,1466.2,1471.0,1428.1,1431.0,29010635
2025-06-23,1444.33,1456.8,1463.8,1442.0,1453.0,5989078
2025-06-24,1438.38,1450.8,1475.0,1443.1,1465.0,16402744
2025-06-25,1454.74,1467.3,1472.4,1460.5,1464.0,7525851
2025-06-26,1482.5,1495.3,1498.8,1465.1,1469.1,14657893
2025-06-27,1502.43,1515.4,1522.0,1496.9,1499.4,11117052
2025-06-30,1487.75,1500.6,1524.8,1496.0,1513.8,8409527
2025-07-01,1515.31,1528.4,1531.4,1500.1,1500.6,10368523
2025-07-02,1505.8,1518.8,1530.0,1508.7,1528.4,6361002
2025-07-03,1504.8,1517.8,1531.9,1513.0,1520.8,11283291
2025-07-04,1514.22,1527.3,1530.0,1517.2,1524.0,6603501
2025-07-07,1528.3,1541.5,1544.8,1525.0,1526.6,7251074
