Open,High,Low,Close,Volume,Body,Range,Upper_Wick,Lower_Wick,Body_Ratio,Upper_Wick_Ratio,Lower_Wick_Ratio,Open_1,High_1,Low_1,Close_1,Body_1,Range_1,Upper_Wick_1,Lower_Wick_1,Body_Ratio_1,Upper_Wick_Ratio_1,Lower_Wick_Ratio_1,Open_2,High_2,Low_2,Close_2,Body_2,Range_2,Upper_Wick_2,Lower_Wick_2,Body_Ratio_2,Upper_Wick_Ratio_2,Lower_Wick_Ratio_2,Trend_Encoded,Market_Control_Encoded,HTF_Bias_Encoded,Trend_Reversal_Encoded,Reversal_Confirmed_Encoded,Hammer,Inverted_Hammer,Doji,Bullish_Engulfing,Bearish_Engulfing,Shooting_Star,Morning_Star,Evening_Star
617.24,683.44,615.89,647.8,134986308,30.56,67.55,35.64,1.35,0.4524,0.5276,0.02,625.11,633.56,618.68,626.73,1.62,14.88,6.83,6.43,0.1089,0.459,0.4321,603.46,633.13,594.32,623.39,19.93,38.81,9.74,9.14,0.5135,0.251,0.2355,1,1,-1,1,0,0,0,0,0,0,0,0,0
655.58,674.32,650.55,653.63,58482901,1.95,23.77,18.74,3.08,0.082,0.7884,0.1296,617.24,683.44,615.89,647.8,30.56,67.55,35.64,1.35,0.4524,0.5276,0.02,625.11,633.56,618.68,626.73,1.62,14.88,6.83,6.43,0.1089,0.459,0.4321,1,1,-1,0,0,0,0,1,0,0,0,0,0
662.89,665.38,636.44,652.9,78453401,9.99,28.94,2.49,16.46,0.3452,0.086,0.5688,655.58,674.32,650.55,653.63,1.95,23.77,18.74,3.08,0.082,0.7884,0.1296,617.24,683.44,615.89,647.8,30.56,67.55,35.64,1.35,0.4524,0.5276,0.02,1,1,-1,0,0,0,0,0,0,0,0,0,1
660.56,664.56,649.18,652.35,37494672,8.21,15.38,4.0,3.17,0.5338,0.2601,0.2061,662.89,665.38,636.44,652.9,9.99,28.94,2.49,16.46,0.3452,0.086,0.5688,655.58,674.32,650.55,653.63,1.95,23.77,18.74,3.08,0.082,0.7884,0.1296,1,1,-1,0,0,0,0,0,0,0,0,0,0
664.7,683.44,657.43,670.21,71345899,5.51,26.01,13.23,7.27,0.2118,0.5087,0.2795,660.56,664.56,649.18,652.35,8.21,15.38,4.0,3.17,0.5338,0.2601,0.2061,662.89,665.38,636.44,652.9,9.99,28.94,2.49,16.46,0.3452,0.086,0.5688,1,1,-1,0,0,0,0,0,0,0,0,1,0
658.32,669.75,648.01,656.13,53456868,2.19,21.74,11.43,8.12,0.1007,0.5258,0.3735,664.7,683.44,657.43,670.21,5.51,26.01,13.23,7.27,0.2118,0.5087,0.2795,660.56,664.56,649.18,652.35,8.21,15.38,4.0,3.17,0.5338,0.2601,0.2061,1,1,-1,0,0,0,0,0,0,0,0,0,0
664.58,676.15,661.61,667.76,44903763,3.18,14.54,8.39,2.97,0.2187,0.577,0.2043,658.32,669.75,648.01,656.13,2.19,21.74,11.43,8.12,0.1007,0.5258,0.3735,664.7,683.44,657.43,670.21,5.51,26.01,13.23,7.27,0.2118,0.5087,0.2795,1,1,-1,0,0,0,1,0,0,0,0,0,0
669.29,678.87,660.83,667.81,40489094,1.48,18.04,9.58,6.98,0.082,0.531,0.3869,664.58,676.15,661.61,667.76,3.18,14.54,8.39,2.97,0.2187,0.577,0.2043,658.32,669.75,648.01,656.13,2.19,21.74,11.43,8.12,0.1007,0.5258,0.3735,1,1,-1,0,0,0,0,1,0,0,0,0,0
665.18,691.99,660.61,688.93,50026966,23.75,31.38,3.06,4.57,0.7569,0.0975,0.1456,669.29,678.87,660.83,667.81,1.48,18.04,9.58,6.98,0.082,0.531,0.3869,664.58,676.15,661.61,667.76,3.18,14.54,8.39,2.97,0.2187,0.577,0.2043,1,1,-1,0,0,0,0,0,1,0,0,0,0
706.32,722.28,702.71,714.0,84262770,7.68,19.57,8.28,3.61,0.3924,0.4231,0.1845,665.18,691.99,660.61,688.93,23.75,31.38,3.06,4.57,0.7569,0.0975,0.1456,669.29,678.87,660.83,667.81,1.48,18.04,9.58,6.98,0.082,0.531,0.3869,1,1,-1,0,0,0,0,0,0,0,0,0,0
722.32,738.32,718.8,720.86,67085063,1.46,19.52,16.0,2.06,0.0748,0.8197,0.1055,706.32,722.28,702.71,714.0,7.68,19.57,8.28,3.61,0.3924,0.4231,0.1845,665.18,691.99,660.61,688.93,23.75,31.38,3.06,4.57,0.7569,0.0975,0.1456,1,1,-1,0,0,0,0,1,0,0,0,0,1
715.37,717.0,669.75,676.26,100683202,39.11,47.25,1.63,6.51,0.8277,0.0345,0.1378,722.32,738.32,718.8,720.86,1.46,19.52,16.0,2.06,0.0748,0.8197,0.1055,706.32,722.28,702.71,714.0,7.68,19.57,8.28,3.61,0.3924,0.4231,0.1845,1,1,-1,0,0,0,0,0,0,0,0,0,1
704.71,704.71,671.02,690.61,66430125,14.1,33.69,0.0,19.59,0.4185,0.0,0.5815,715.37,717.0,669.75,676.26,39.11,47.25,1.63,6.51,0.8277,0.0345,0.1378,722.32,738.32,718.8,720.86,1.46,19.52,16.0,2.06,0.0748,0.8197,0.1055,1,1,-1,0,0,0,0,0,0,0,0,0,0
677.94,690.73,659.97,662.69,49266771,15.25,30.76,12.79,2.72,0.4958,0.4158,0.0884,704.71,704.71,671.02,690.61,14.1,33.69,0.0,19.59,0.4185,0.0,0.5815,715.37,717.0,669.75,676.26,39.11,47.25,1.63,6.51,0.8277,0.0345,0.1378,1,1,-1,0,0,0,0,0,0,0,0,0,0
666.41,676.88,653.07,673.51,62152260,7.1,23.81,3.37,13.34,0.2982,0.1415,0.5603,677.94,690.73,659.97,662.69,15.25,30.76,12.79,2.72,0.4958,0.4158,0.0884,704.71,704.71,671.02,690.61,14.1,33.69,0.0,19.59,0.4185,0.0,0.5815,1,1,-1,0,0,0,0,0,0,0,0,0,0
678.4,683.94,659.02,664.91,62796089,13.49,24.92,5.54,5.89,0.5413,0.2223,0.2364,666.41,676.88,653.07,673.51,7.1,23.81,3.37,13.34,0.2982,0.1415,0.5603,677.94,690.73,659.97,662.69,15.25,30.76,12.79,2.72,0.4958,0.4158,0.0884,1,1,-1,0,0,0,0,0,0,1,0,0,0
672.41,674.57,647.6,650.21,42315854,22.2,26.97,2.16,2.61,0.8231,0.0801,0.0968,678.4,683.94,659.02,664.91,13.49,24.92,5.54,5.89,0.5413,0.2223,0.2364,666.41,676.88,653.07,673.51,7.1,23.81,3.37,13.34,0.2982,0.1415,0.5603,1,1,-1,0,0,0,0,0,0,0,0,0,0
650.71,667.72,642.87,661.65,55320985,10.94,24.85,6.07,7.84,0.4402,0.2443,0.3155,672.41,674.57,647.6,650.21,22.2,26.97,2.16,2.61,0.8231,0.0801,0.0968,678.4,683.94,659.02,664.91,13.49,24.92,5.54,5.89,0.5413,0.2223,0.2364,1,1,-1,0,0,0,0,0,0,0,0,0,0
662.25,674.46,657.64,665.14,39167981,2.89,16.82,9.32,4.61,0.1718,0.5541,0.2741,650.71,667.72,642.87,661.65,10.94,24.85,6.07,7.84,0.4402,0.2443,0.3155,672.41,674.57,647.6,650.21,22.2,26.97,2.16,2.61,0.8231,0.0801,0.0968,1,1,-1,0,0,0,0,0,0,0,0,1,0
670.01,672.87,658.33,660.66,37828973,9.35,14.54,2.86,2.33,0.6431,0.1967,0.1602,662.25,674.46,657.64,665.14,2.89,16.82,9.32,4.61,0.1718,0.5541,0.2741,650.71,667.72,642.87,661.65,10.94,24.85,6.07,7.84,0.4402,0.2443,0.3155,1,1,-1,0,0,0,0,0,0,1,0,0,1
668.32,669.04,653.62,657.2,33216635,11.12,15.42,0.72,3.58,0.7211,0.0467,0.2322,670.01,672.87,658.33,660.66,9.35,14.54,2.86,2.33,0.6431,0.1967,0.1602,662.25,674.46,657.64,665.14,2.89,16.82,9.32,4.61,0.1718,0.5541,0.2741,1,1,-1,0,0,0,0,0,0,0,0,0,0
660.41,671.02,651.64,667.12,35667956,6.71,19.38,3.9,8.77,0.3462,0.2012,0.4525,668.32,669.04,653.62,657.2,11.12,15.42,0.72,3.58,0.7211,0.0467,0.2322,670.01,672.87,658.33,660.66,9.35,14.54,2.86,2.33,0.6431,0.1967,0.1602,1,1,-1,0,0,0,0,0,0,0,0,0,0
671.48,682.9,668.71,679.44,40126278,7.96,14.19,3.46,2.77,0.561,0.2438,0.1952,660.41,671.02,651.64,667.12,6.71,19.38,3.9,8.77,0.3462,0.2012,0.4525,668.32,669.04,653.62,657.2,11.12,15.42,0.72,3.58,0.7211,0.0467,0.2322,1,1,-1,0,0,0,0,0,0,0,0,1,0
677.48,679.33,670.4,675.82,40022527,1.66,8.93,1.85,5.42,0.1859,0.2072,0.6069,671.48,682.9,668.71,679.44,7.96,14.19,3.46,2.77,0.561,0.2438,0.1952,660.41,671.02,651.64,667.12,6.71,19.38,3.9,8.77,0.3462,0.2012,0.4525,1,1,-1,0,0,0,0,0,0,0,0,0,0
683.02,709.95,681.15,701.64,39943702,18.62,28.8,8.31,1.87,0.6465,0.2885,0.0649,677.48,679.33,670.4,675.82,1.66,8.93,1.85,5.42,0.1859,0.2072,0.6069,671.48,682.9,668.71,679.44,7.96,14.19,3.46,2.77,0.561,0.2438,0.1952,1,1,-1,0,0,0,0,0,0,0,0,0,0
704.25,710.71,701.85,708.73,22153960,4.48,8.86,1.98,2.4,0.5056,0.2235,0.2709,683.02,709.95,681.15,701.64,18.62,28.8,8.31,1.87,0.6465,0.2885,0.0649,677.48,679.33,670.4,675.82,1.66,8.93,1.85,5.42,0.1859,0.2072,0.6069,1,1,-1,0,0,0,0,0,0,0,0,0,0
713.02,719.94,707.64,711.47,25381289,1.55,12.3,6.92,3.83,0.126,0.5626,0.3114,704.25,710.71,701.85,708.73,4.48,8.86,1.98,2.4,0.5056,0.2235,0.2709,683.02,709.95,681.15,701.64,18.62,28.8,8.31,1.87,0.6465,0.2885,0.0649,1,1,-1,0,0,0,0,0,0,0,0,0,1
712.56,733.55,711.17,729.08,34202350,16.52,22.38,4.47,1.39,0.7382,0.1997,0.0621,713.02,719.94,707.64,711.47,1.55,12.3,6.92,3.83,0.126,0.5626,0.3114,704.25,710.71,701.85,708.73,4.48,8.86,1.98,2.4,0.5056,0.2235,0.2709,1,1,-1,0,0,0,0,0,0,0,0,0,0
736.09,746.71,726.26,729.95,33076685,6.14,20.45,10.62,3.69,0.3002,0.5193,0.1804,712.56,733.55,711.17,729.08,16.52,22.38,4.47,1.39,0.7382,0.1997,0.0621,713.02,719.94,707.64,711.47,1.55,12.3,6.92,3.83,0.126,0.5626,0.3114,1,1,-1,0,0,0,0,0,0,0,0,0,0
746.89,746.89,722.25,724.32,31414953,22.57,24.64,0.0,2.07,0.916,0.0,0.084,736.09,746.71,726.26,729.95,6.14,20.45,10.62,3.69,0.3002,0.5193,0.1804,712.56,733.55,711.17,729.08,16.52,22.38,4.47,1.39,0.7382,0.1997,0.0621,1,1,-1,0,0,0,0,0,0,0,0,0,1
720.08,730.55,707.48,709.39,25857161,10.69,23.07,10.47,1.91,0.4634,0.4538,0.0828,746.89,746.89,722.25,724.32,22.57,24.64,0.0,2.07,0.916,0.0,0.084,736.09,746.71,726.26,729.95,6.14,20.45,10.62,3.69,0.3002,0.5193,0.1804,1,1,1,0,0,0,0,0,0,0,0,0,0
712.14,728.96,710.73,725.55,22132647,13.41,18.23,3.41,1.41,0.7356,0.1871,0.0773,720.08,730.55,707.48,709.39,10.69,23.07,10.47,1.91,0.4634,0.4538,0.0828,746.89,746.89,722.25,724.32,22.57,24.64,0.0,2.07,0.916,0.0,0.084,1,1,1,0,0,0,0,0,0,0,0,1,0
722.71,723.61,706.56,709.65,20385805,13.06,17.05,0.9,3.09,0.766,0.0528,0.1812,712.14,728.96,710.73,725.55,13.41,18.23,3.41,1.41,0.7356,0.1871,0.0773,720.08,730.55,707.48,709.39,10.69,23.07,10.47,1.91,0.4634,0.4538,0.0828,1,1,1,0,0,0,0,0,0,0,0,0,0
692.25,735.17,690.87,733.23,38548899,40.98,44.3,1.94,1.38,0.9251,0.0438,0.0312,722.71,723.61,706.56,709.65,13.06,17.05,0.9,3.09,0.766,0.0528,0.1812,712.14,728.96,710.73,725.55,13.41,18.23,3.41,1.41,0.7356,0.1871,0.0773,1,1,1,0,0,0,0,0,1,0,0,0,0
722.25,750.84,720.45,745.11,53107403,22.86,30.39,5.73,1.8,0.7522,0.1885,0.0592,692.25,735.17,690.87,733.23,40.98,44.3,1.94,1.38,0.9251,0.0438,0.0312,722.71,723.61,706.56,709.65,13.06,17.05,0.9,3.09,0.766,0.0528,0.1812,1,1,1,0,0,0,0,0,0,0,0,0,0
758.24,760.81,731.62,746.57,51187003,11.67,29.19,2.57,14.95,0.3998,0.088,0.5122,722.25,750.84,720.45,745.11,22.86,30.39,5.73,1.8,0.7522,0.1885,0.0592,692.25,735.17,690.87,733.23,40.98,44.3,1.94,1.38,0.9251,0.0438,0.0312,1,1,1,0,0,0,0,0,0,0,0,0,1
742.21,754.76,739.37,745.48,41782053,3.27,15.39,9.28,2.84,0.2125,0.603,0.1845,758.24,760.81,731.62,746.57,11.67,29.19,2.57,14.95,0.3998,0.088,0.5122,722.25,750.84,720.45,745.11,22.86,30.39,5.73,1.8,0.7522,0.1885,0.0592,1,1,1,0,0,0,1,0,0,0,0,0,0
741.63,768.4,740.98,764.2,40471557,22.57,27.42,4.2,0.65,0.8231,0.1532,0.0237,742.21,754.76,739.37,745.48,3.27,15.39,9.28,2.84,0.2125,0.603,0.1845,758.24,760.81,731.62,746.57,11.67,29.19,2.57,14.95,0.3998,0.088,0.5122,1,1,1,0,0,0,0,0,0,0,0,1,0
770.7,825.53,767.01,811.96,105804173,41.26,58.52,13.57,3.69,0.7051,0.2319,0.0631,741.63,768.4,740.98,764.2,22.57,27.42,4.2,0.65,0.8231,0.1532,0.0237,742.21,754.76,739.37,745.48,3.27,15.39,9.28,2.84,0.2125,0.603,0.1845,1,1,1,0,0,0,0,0,0,0,0,0,0
818.42,832.64,800.7,805.85,60198705,12.57,31.94,14.22,5.15,0.3936,0.4452,0.1612,770.7,825.53,767.01,811.96,41.26,58.52,13.57,3.69,0.7051,0.2319,0.0631,741.63,768.4,740.98,764.2,22.57,27.42,4.2,0.65,0.8231,0.1532,0.0237,1,1,1,0,0,0,0,0,0,0,0,0,0
807.62,813.97,791.98,794.2,37962078,13.42,21.99,6.35,2.22,0.6103,0.2888,0.101,818.42,832.64,800.7,805.85,12.57,31.94,14.22,5.15,0.3936,0.4452,0.1612,770.7,825.53,767.01,811.96,41.26,58.52,13.57,3.69,0.7051,0.2319,0.0631,1,1,1,0,0,0,0,0,0,0,0,0,1
801.12,818.1,789.95,797.4,51586221,3.72,28.15,16.98,7.45,0.1321,0.6032,0.2647,807.62,813.97,791.98,794.2,13.42,21.99,6.35,2.22,0.6103,0.2888,0.101,818.42,832.64,800.7,805.85,12.57,31.94,14.22,5.15,0.3936,0.4452,0.1612,1,1,1,0,0,0,0,0,0,0,0,0,0
797.01,807.16,790.57,792.81,39679374,4.2,16.59,10.15,2.24,0.2532,0.6118,0.135,801.12,818.1,789.95,797.4,3.72,28.15,16.98,7.45,0.1321,0.6032,0.2647,807.62,813.97,791.98,794.2,13.42,21.99,6.35,2.22,0.6103,0.2888,0.101,1,1,1,0,0,0,1,0,0,0,0,0,0
797.84,808.55,792.4,803.77,30921913,5.93,16.15,4.78,5.44,0.3672,0.296,0.3368,797.01,807.16,790.57,792.81,4.2,16.59,10.15,2.24,0.2532,0.6118,0.135,801.12,818.1,789.95,797.4,3.72,28.15,16.98,7.45,0.1321,0.6032,0.2647,1,1,1,0,0,0,0,0,0,0,0,0,0
797.49,802.89,791.73,795.23,25621946,2.26,11.16,5.4,3.5,0.2025,0.4839,0.3136,797.84,808.55,792.4,803.77,5.93,16.15,4.78,5.44,0.3672,0.296,0.3368,797.01,807.16,790.57,792.81,4.2,16.59,10.15,2.24,0.2532,0.6118,0.135,1,1,1,0,0,0,0,0,0,0,0,0,0
801.63,803.47,782.5,786.44,30276420,15.19,20.97,1.84,3.94,0.7244,0.0877,0.1879,797.49,802.89,791.73,795.23,2.26,11.16,5.4,3.5,0.2025,0.4839,0.3136,797.84,808.55,792.4,803.77,5.93,16.15,4.78,5.44,0.3672,0.296,0.3368,1,1,1,0,0,0,0,0,0,0,0,0,1
793.78,807.16,788.26,801.9,28464103,8.12,18.9,5.26,5.52,0.4296,0.2783,0.2921,801.63,803.47,782.5,786.44,15.19,20.97,1.84,3.94,0.7244,0.0877,0.1879,797.49,802.89,791.73,795.23,2.26,11.16,5.4,3.5,0.2025,0.4839,0.3136,1,1,1,0,0,0,0,0,0,0,0,0,0
804.39,815.75,800.73,812.4,28789533,8.01,15.02,3.35,3.66,0.5333,0.223,0.2437,793.78,807.16,788.26,801.9,8.12,18.9,5.26,5.52,0.4296,0.2783,0.2921,801.63,803.47,782.5,786.44,15.19,20.97,1.84,3.94,0.7244,0.0877,0.1879,1,1,1,0,0,0,0,0,0,0,0,1,0
821.38,827.47,815.93,825.12,29434266,3.74,11.54,2.35,5.45,0.3241,0.2036,0.4723,804.39,815.75,800.73,812.4,8.01,15.02,3.35,3.66,0.5333,0.223,0.2437,793.78,807.16,788.26,801.9,8.12,18.9,5.26,5.52,0.4296,0.2783,0.2921,1,1,1,0,0,0,0,0,0,0,0,0,0
833.01,857.47,827.05,854.61,47016185,21.6,30.42,2.86,5.96,0.7101,0.094,0.1959,821.38,827.47,815.93,825.12,3.74,11.54,2.35,5.45,0.3241,0.2036,0.4723,804.39,815.75,800.73,812.4,8.01,15.02,3.35,3.66,0.5333,0.223,0.2437,1,1,1,0,0,0,0,0,0,0,0,0,0
858.39,860.4,833.61,841.52,35189589,16.87,26.79,2.01,7.91,0.6297,0.075,0.2953,833.01,857.47,827.05,854.61,21.6,30.42,2.86,5.96,0.7101,0.094,0.1959,821.38,827.47,815.93,825.12,3.74,11.54,2.35,5.45,0.3241,0.2036,0.4723,1,1,1,0,0,0,0,0,0,0,0,0,0
841.8,846.83,826.08,829.78,26204095,12.02,20.75,5.03,3.7,0.5793,0.2424,0.1783,858.39,860.4,833.61,841.52,16.87,26.79,2.01,7.91,0.6297,0.075,0.2953,833.01,857.47,827.05,854.61,21.6,30.42,2.86,5.96,0.7101,0.094,0.1959,1,1,1,0,0,0,0,0,0,0,0,0,1
834.85,846.85,824.35,841.89,36418942,7.04,22.5,4.96,10.5,0.3129,0.2204,0.4667,841.8,846.83,826.08,829.78,12.02,20.75,5.03,3.7,0.5793,0.2424,0.1783,858.39,860.4,833.61,841.52,16.87,26.79,2.01,7.91,0.6297,0.075,0.2953,1,1,1,0,0,0,0,0,0,0,0,1,0
843.85,869.74,841.89,866.72,43759967,22.87,27.85,3.02,1.96,0.8212,0.1084,0.0704,834.85,846.85,824.35,841.89,7.04,22.5,4.96,10.5,0.3129,0.2204,0.4667,841.8,846.83,826.08,829.78,12.02,20.75,5.03,3.7,0.5793,0.2424,0.1783,1,1,1,0,0,0,0,0,0,0,0,1,0
878.4,898.86,876.85,893.0,69608392,14.6,22.01,5.86,1.55,0.6633,0.2662,0.0704,843.85,869.74,841.89,866.72,22.87,27.85,3.02,1.96,0.8212,0.1084,0.0704,834.85,846.85,824.35,841.89,7.04,22.5,4.96,10.5,0.3129,0.2204,0.4667,1,1,1,0,0,0,0,0,0,0,0,0,0
892.54,896.09,870.99,884.7,67331128,7.84,25.1,3.55,13.71,0.3124,0.1414,0.5462,878.4,898.86,876.85,893.0,14.6,22.01,5.86,1.55,0.6633,0.2662,0.0704,843.85,869.74,841.89,866.72,22.87,27.85,3.02,1.96,0.8212,0.1084,0.0704,1,1,1,0,0,0,0,0,0,0,0,0,1
894.36,913.22,829.78,851.01,139669773,43.35,83.44,18.86,21.23,0.5195,0.226,0.2544,892.54,896.09,870.99,884.7,7.84,25.1,3.55,13.71,0.3124,0.1414,0.5462,878.4,898.86,876.85,893.0,14.6,22.01,5.86,1.55,0.6633,0.2662,0.0704,1,1,1,0,0,0,0,0,0,0,0,0,1
852.39,862.54,836.45,850.73,60961724,1.66,26.09,10.15,14.28,0.0636,0.389,0.5473,894.36,913.22,829.78,851.01,43.35,83.44,18.86,21.23,0.5195,0.226,0.2544,892.54,896.09,870.99,884.7,7.84,25.1,3.55,13.71,0.3124,0.1414,0.5462,1,1,1,0,0,0,0,1,0,0,0,0,0
851.47,886.08,848.24,882.25,49726765,30.78,37.84,3.83,3.23,0.8134,0.1012,0.0854,852.39,862.54,836.45,850.73,1.66,26.09,10.15,14.28,0.0636,0.389,0.5473,894.36,913.22,829.78,851.01,43.35,83.44,18.86,21.23,0.5195,0.226,0.2544,1,1,1,0,0,0,0,0,0,0,0,1,0
885.06,891.62,876.69,886.03,36592938,0.97,14.93,5.59,8.37,0.065,0.3744,0.5606,851.47,886.08,848.24,882.25,30.78,37.84,3.83,3.23,0.8134,0.1012,0.0854,852.39,862.54,836.45,850.73,1.66,26.09,10.15,14.28,0.0636,0.389,0.5473,1,1,1,0,0,0,0,1,0,0,0,0,0
894.85,912.39,893.69,909.87,42173371,15.02,18.7,2.52,1.16,0.8032,0.1348,0.062,885.06,891.62,876.69,886.03,0.97,14.93,5.59,8.37,0.065,0.3744,0.5606,851.47,886.08,848.24,882.25,30.78,37.84,3.83,3.23,0.8134,0.1012,0.0854,1,1,1,0,0,0,0,0,0,0,0,0,0
915.15,927.61,904.86,924.85,59771457,9.7,22.75,2.76,10.29,0.4264,0.1213,0.4523,894.85,912.39,893.69,909.87,15.02,18.7,2.52,1.16,0.8032,0.1348,0.062,885.06,891.62,876.69,886.03,0.97,14.93,5.59,8.37,0.065,0.3744,0.5606,1,1,1,0,0,0,0,0,0,0,0,0,0
924.82,959.78,919.01,949.67,58333751,24.85,40.77,10.11,5.81,0.6095,0.248,0.1425,915.15,927.61,904.86,924.85,9.7,22.75,2.76,10.29,0.4264,0.1213,0.4523,894.85,912.39,893.69,909.87,15.02,18.7,2.52,1.16,0.8032,0.1348,0.062,1,1,1,0,0,0,0,0,0,0,0,0,0
949.77,998.22,949.67,990.45,120597372,40.68,48.55,7.77,0.1,0.8379,0.16,0.0021,924.82,959.78,919.01,949.67,24.85,40.77,10.11,5.81,0.6095,0.248,0.1425,915.15,927.61,904.86,924.85,9.7,22.75,2.76,10.29,0.4264,0.1213,0.4523,1,1,1,0,0,0,0,0,0,0,0,0,0
1005.52,1014.75,982.03,995.09,80304827,10.43,32.72,9.23,13.06,0.3188,0.2821,0.3991,949.77,998.22,949.67,990.45,40.68,48.55,7.77,0.1,0.8379,0.16,0.0021,924.82,959.78,919.01,949.67,24.85,40.77,10.11,5.81,0.6095,0.248,0.1425,1,1,1,0,0,0,0,0,0,0,0,0,0
995.09,1012.53,992.52,1005.01,55114422,9.92,20.01,7.52,2.57,0.4958,0.3758,0.1284,1005.52,1014.75,982.03,995.09,10.43,32.72,9.23,13.06,0.3188,0.2821,0.3991,949.77,998.22,949.67,990.45,40.68,48.55,7.77,0.1,0.8379,0.16,0.0021,1,1,1,0,0,0,0,0,0,0,0,0,0
1005.1,1007.36,955.51,967.6,72663399,37.5,51.85,2.26,12.09,0.7232,0.0436,0.2332,995.09,1012.53,992.52,1005.01,9.92,20.01,7.52,2.57,0.4958,0.3758,0.1284,1005.52,1014.75,982.03,995.09,10.43,32.72,9.23,13.06,0.3188,0.2821,0.3991,1,1,1,0,0,0,0,0,0,1,0,0,0
968.69,987.47,956.23,973.23,72857444,4.54,31.24,14.24,12.46,0.1453,0.4558,0.3988,1005.1,1007.36,955.51,967.6,37.5,51.85,2.26,12.09,0.7232,0.0436,0.2332,995.09,1012.53,992.52,1005.01,9.92,20.01,7.52,2.57,0.4958,0.3758,0.1284,1,1,1,0,0,0,0,0,0,0,0,0,0
975.84,982.53,947.37,953.97,74958061,21.87,35.16,6.69,6.6,0.622,0.1903,0.1877,968.69,987.47,956.23,973.23,4.54,31.24,14.24,12.46,0.1453,0.4558,0.3988,1005.1,1007.36,955.51,967.6,37.5,51.85,2.26,12.09,0.7232,0.0436,0.2332,1,1,1,0,0,0,0,0,0,1,0,0,0
946.67,949.31,924.43,927.15,46715383,19.52,24.88,2.64,2.72,0.7846,0.1061,0.1093,975.84,982.53,947.37,953.97,21.87,35.16,6.69,6.6,0.622,0.1903,0.1877,968.69,987.47,956.23,973.23,4.54,31.24,14.24,12.46,0.1453,0.4558,0.3988,1,1,1,0,0,0,0,0,0,0,0,0,0
932.51,1000.07,923.12,992.5,92041055,59.99,76.95,7.57,9.39,0.7796,0.0984,0.122,946.67,949.31,924.43,927.15,19.52,24.88,2.64,2.72,0.7846,0.1061,0.1093,975.84,982.53,947.37,953.97,21.87,35.16,6.69,6.6,0.622,0.1903,0.1877,1,1,1,0,0,0,0,0,0,0,0,1,0
1000.99,1013.45,977.6,981.36,74549993,19.63,35.85,12.46,3.76,0.5476,0.3476,0.1049,932.51,1000.07,923.12,992.5,59.99,76.95,7.57,9.39,0.7796,0.0984,0.122,946.67,949.31,924.43,927.15,19.52,24.88,2.64,2.72,0.7846,0.1061,0.1093,-1,-1,1,-1,0,0,0,0,0,0,0,0,0
995.46,1000.39,972.75,984.89,49322975,10.57,27.64,4.93,12.14,0.3824,0.1784,0.4392,1000.99,1013.45,977.6,981.36,19.63,35.85,12.46,3.76,0.5476,0.3476,0.1049,932.51,1000.07,923.12,992.5,59.99,76.95,7.57,9.39,0.7796,0.0984,0.122,-1,-1,1,0,0,0,0,0,0,0,0,0,1
982.9,995.82,978.47,990.59,32984416,7.69,17.35,5.23,4.43,0.4432,0.3014,0.2553,995.46,1000.39,972.75,984.89,10.57,27.64,4.93,12.14,0.3824,0.1784,0.4392,1000.99,1013.45,977.6,981.36,19.63,35.85,12.46,3.76,0.5476,0.3476,0.1049,-1,-1,1,0,0,0,0,0,0,0,0,1,0
996.42,999.15,972.89,978.31,26958997,18.11,26.26,2.73,5.42,0.6896,0.104,0.2064,982.9,995.82,978.47,990.59,7.69,17.35,5.23,4.43,0.4432,0.3014,0.2553,995.46,1000.39,972.75,984.89,10.57,27.64,4.93,12.14,0.3824,0.1784,0.4392,-1,-1,1,0,0,0,0,0,0,1,0,0,0
985.21,996.84,969.31,984.75,46828306,0.46,27.53,11.63,15.44,0.0167,0.4224,0.5608,996.42,999.15,972.89,978.31,18.11,26.26,2.73,5.42,0.6896,0.104,0.2064,982.9,995.82,978.47,990.59,7.69,17.35,5.23,4.43,0.4432,0.3014,0.2553,-1,-1,1,0,0,0,0,1,0,0,0,0,0
978.84,989.92,972.29,981.89,30264617,3.05,17.63,8.03,6.55,0.173,0.4555,0.3715,985.21,996.84,969.31,984.75,0.46,27.53,11.63,15.44,0.0167,0.4224,0.5608,996.42,999.15,972.89,978.31,18.11,26.26,2.73,5.42,0.6896,0.104,0.2064,-1,-1,1,0,0,0,0,0,0,0,0,1,0
982.07,987.1,973.76,979.33,24830322,2.74,13.34,5.03,5.57,0.2054,0.3771,0.4175,978.84,989.92,972.29,981.89,3.05,17.63,8.03,6.55,0.173,0.4555,0.3715,985.21,996.84,969.31,984.75,0.46,27.53,11.63,15.44,0.0167,0.4224,0.5608,-1,-1,1,0,0,0,0,0,0,0,0,0,0
979.56,995.46,964.19,975.52,33224635,4.04,31.27,15.9,11.33,0.1292,0.5085,0.3623,982.07,987.1,973.76,979.33,2.74,13.34,5.03,5.57,0.2054,0.3771,0.4175,978.84,989.92,972.29,981.89,3.05,17.63,8.03,6.55,0.173,0.4555,0.3715,-1,-1,1,0,0,0,0,0,0,0,0,0,1
